delay,pdf_c9_mapped_timing,pdf_c3_mapped_timing,pdf_c2_mapped_timing,pdf_c7_mapped_timing,pdf_c1_mapped_timing,pdf_c4_mapped_timing,pdf_c5_mapped_timing,pdf_c8_mapped_timing,pdf_c6_mapped_timing
2.47800000E+00,0.55915790,0.00395753,0.00026522,0.42963050,0.00008091,0.01904258,0.02314484,0.61197010,0.18662450
2.47900000E+00,0.55868760,0.00394812,0.00026455,0.42902260,0.00008072,0.01900064,0.02309243,0.61167740,0.18624720
2.48000000E+00,0.55821660,0.00393875,0.00026387,0.42841510,0.00008053,0.01895882,0.02304015,0.61138360,0.18587060
2.48100000E+00,0.55774510,0.00392939,0.00026320,0.42780790,0.00008034,0.01891709,0.02298801,0.61108850,0.18549470
2.48200000E+00,0.55727310,0.00392007,0.00026253,0.42720120,0.00008015,0.01887547,0.02293600,0.61079220,0.18511950
2.48300000E+00,0.55680050,0.00391077,0.00026187,0.42659480,0.00007996,0.01883396,0.02288412,0.61049470,0.18474510
2.48400000E+00,0.55632730,0.00390149,0.00026120,0.42598890,0.00007977,0.01879255,0.02283238,0.61019600,0.18437140
2.48500000E+00,0.55585360,0.00389224,0.00026054,0.42538330,0.00007958,0.01875124,0.02278077,0.60989610,0.18399840
2.48600000E+00,0.55537940,0.00388301,0.00025987,0.42477820,0.00007939,0.01871004,0.02272930,0.60959500,0.18362620
2.48700000E+00,0.55490460,0.00387381,0.00025921,0.42417340,0.00007920,0.01866894,0.02267795,0.60929270,0.18325460
2.48800000E+00,0.55442930,0.00386463,0.00025856,0.42356910,0.00007902,0.01862795,0.02262674,0.60898930,0.18288380
2.48900000E+00,0.55395350,0.00385548,0.00025790,0.42296510,0.00007883,0.01858705,0.02257566,0.60868460,0.18251370
2.49000000E+00,0.55347720,0.00384636,0.00025725,0.42236160,0.00007864,0.01854626,0.02252471,0.60837880,0.18214430
2.49100000E+00,0.55300030,0.00383725,0.00025659,0.42175840,0.00007846,0.01850557,0.02247389,0.60807180,0.18177570
2.49200000E+00,0.55252290,0.00382818,0.00025594,0.42115570,0.00007827,0.01846498,0.02242320,0.60776360,0.18140770
2.49300000E+00,0.55204500,0.00381912,0.00025530,0.42055340,0.00007809,0.01842450,0.02237264,0.60745430,0.18104050
2.49400000E+00,0.55156660,0.00381009,0.00025465,0.41995150,0.00007790,0.01838411,0.02232221,0.60714380,0.18067390
2.49500000E+00,0.55108770,0.00380109,0.00025400,0.41935000,0.00007772,0.01834383,0.02227191,0.60683210,0.18030810
2.49600000E+00,0.55060830,0.00379211,0.00025336,0.41874890,0.00007754,0.01830365,0.02222173,0.60651930,0.17994300
2.49700000E+00,0.55012840,0.00378315,0.00025272,0.41814820,0.00007735,0.01826357,0.02217169,0.60620540,0.17957860
2.49800000E+00,0.54964800,0.00377422,0.00025208,0.41754800,0.00007717,0.01822358,0.02212177,0.60589030,0.17921490
2.49900000E+00,0.54916710,0.00376531,0.00025144,0.41694820,0.00007699,0.01818370,0.02207198,0.60557400,0.17885190
2.50000000E+00,0.54868570,0.00375643,0.00025081,0.41634880,0.00007681,0.01814392,0.02202232,0.60525670,0.17848960
2.50100000E+00,0.54820390,0.00374757,0.00025017,0.41574980,0.00007663,0.01810424,0.02197279,0.60493820,0.17812800
2.50200000E+00,0.54772150,0.00373874,0.00024954,0.41515130,0.00007645,0.01806465,0.02192338,0.60461850,0.17776710
2.50300000E+00,0.54723870,0.00372992,0.00024891,0.41455310,0.00007627,0.01802517,0.02187410,0.60429780,0.17740700
2.50400000E+00,0.54675540,0.00372114,0.00024828,0.41395540,0.00007609,0.01798578,0.02182495,0.60397590,0.17704750
2.50500000E+00,0.54627170,0.00371237,0.00024766,0.41335820,0.00007591,0.01794649,0.02177592,0.60365290,0.17668870
2.50600000E+00,0.54578750,0.00370363,0.00024703,0.41276140,0.00007573,0.01790730,0.02172701,0.60332880,0.17633060
2.50700000E+00,0.54530280,0.00369491,0.00024641,0.41216500,0.00007555,0.01786821,0.02167823,0.60300360,0.17597330
2.50800000E+00,0.54481760,0.00368622,0.00024579,0.41156900,0.00007537,0.01782921,0.02162958,0.60267730,0.17561660
2.50900000E+00,0.54433200,0.00367755,0.00024517,0.41097350,0.00007520,0.01779031,0.02158105,0.60234980,0.17526060
2.51000000E+00,0.54384600,0.00366890,0.00024455,0.41037840,0.00007502,0.01775151,0.02153264,0.60202130,0.17490530
2.51100000E+00,0.54335950,0.00366028,0.00024393,0.40978370,0.00007484,0.01771281,0.02148435,0.60169170,0.17455070
2.51200000E+00,0.54287260,0.00365168,0.00024332,0.40918950,0.00007467,0.01767420,0.02143619,0.60136100,0.17419680
2.51300000E+00,0.54238520,0.00364310,0.00024271,0.40859580,0.00007449,0.01763568,0.02138816,0.60102930,0.17384360
2.51400000E+00,0.54189740,0.00363454,0.00024210,0.40800250,0.00007432,0.01759727,0.02134024,0.60069640,0.17349100
2.51500000E+00,0.54140920,0.00362601,0.00024149,0.40740960,0.00007415,0.01755895,0.02129245,0.60036250,0.17313920
2.51600000E+00,0.54092050,0.00361750,0.00024088,0.40681720,0.00007397,0.01752072,0.02124478,0.60002750,0.17278800
2.51700000E+00,0.54043140,0.00360902,0.00024027,0.40622520,0.00007380,0.01748259,0.02119723,0.59969140,0.17243760
2.51800000E+00,0.53994190,0.00360055,0.00023967,0.40563370,0.00007363,0.01744455,0.02114980,0.59935430,0.17208780
2.51900000E+00,0.53945190,0.00359211,0.00023907,0.40504260,0.00007345,0.01740661,0.02110249,0.59901610,0.17173870
2.52000000E+00,0.53896160,0.00358370,0.00023847,0.40445200,0.00007328,0.01736877,0.02105530,0.59867690,0.17139030
2.52100000E+00,0.53847080,0.00357530,0.00023787,0.40386180,0.00007311,0.01733101,0.02100823,0.59833660,0.17104260
2.52200000E+00,0.53797960,0.00356693,0.00023727,0.40327210,0.00007294,0.01729335,0.02096128,0.59799530,0.17069550
2.52300000E+00,0.53748800,0.00355858,0.00023668,0.40268280,0.00007277,0.01725579,0.02091445,0.59765290,0.17034910
2.52400000E+00,0.53699610,0.00355025,0.00023608,0.40209400,0.00007260,0.01721831,0.02086774,0.59730950,0.17000340
2.52500000E+00,0.53650370,0.00354194,0.00023549,0.40150570,0.00007243,0.01718093,0.02082115,0.59696510,0.16965840
2.52600000E+00,0.53601090,0.00353366,0.00023490,0.40091780,0.00007226,0.01714365,0.02077468,0.59661960,0.16931410
2.52700000E+00,0.53551770,0.00352540,0.00023431,0.40033040,0.00007209,0.01710645,0.02072832,0.59627310,0.16897040
2.52800000E+00,0.53502420,0.00351716,0.00023373,0.39974340,0.00007192,0.01706935,0.02068209,0.59592560,0.16862750
2.52900000E+00,0.53453020,0.00350894,0.00023314,0.39915700,0.00007175,0.01703234,0.02063597,0.59557710,0.16828510
2.53000000E+00,0.53403590,0.00350074,0.00023256,0.39857090,0.00007159,0.01699542,0.02058996,0.59522750,0.16794350
2.53100000E+00,0.53354120,0.00349257,0.00023198,0.39798540,0.00007142,0.01695859,0.02054408,0.59487700,0.16760250
2.53200000E+00,0.53304620,0.00348442,0.00023139,0.39740030,0.00007125,0.01692186,0.02049831,0.59452540,0.16726220
2.53300000E+00,0.53255070,0.00347628,0.00023082,0.39681570,0.00007109,0.01688521,0.02045265,0.59417290,0.16692260
2.53400000E+00,0.53205490,0.00346818,0.00023024,0.39623160,0.00007092,0.01684866,0.02040712,0.59381930,0.16658360
2.53500000E+00,0.53155870,0.00346009,0.00022966,0.39564790,0.00007076,0.01681220,0.02036169,0.59346480,0.16624540
2.53600000E+00,0.53106220,0.00345202,0.00022909,0.39506470,0.00007059,0.01677582,0.02031639,0.59310920,0.16590770
2.53700000E+00,0.53056530,0.00344398,0.00022852,0.39448200,0.00007043,0.01673954,0.02027119,0.59275270,0.16557080
2.53800000E+00,0.53006810,0.00343596,0.00022795,0.39389980,0.00007026,0.01670334,0.02022611,0.59239520,0.16523450
2.53900000E+00,0.52957050,0.00342796,0.00022738,0.39331800,0.00007010,0.01666724,0.02018115,0.59203670,0.16489880
2.54000000E+00,0.52907250,0.00341998,0.00022681,0.39273680,0.00006994,0.01663122,0.02013630,0.59167730,0.16456390
2.54100000E+00,0.52857430,0.00341202,0.00022625,0.39215600,0.00006977,0.01659530,0.02009156,0.59131680,0.16422950
2.54200000E+00,0.52807560,0.00340408,0.00022568,0.39157560,0.00006961,0.01655946,0.02004694,0.59095550,0.16389590
2.54300000E+00,0.52757670,0.00339616,0.00022512,0.39099580,0.00006945,0.01652371,0.02000243,0.59059310,0.16356290
2.54400000E+00,0.52707740,0.00338827,0.00022456,0.39041650,0.00006929,0.01648805,0.01995803,0.59022980,0.16323060
2.54500000E+00,0.52657770,0.00338039,0.00022400,0.38983760,0.00006913,0.01645248,0.01991374,0.58986560,0.16289890
2.54600000E+00,0.52607780,0.00337254,0.00022344,0.38925920,0.00006897,0.01641699,0.01986957,0.58950040,0.16256790
2.54700000E+00,0.52557750,0.00336471,0.00022288,0.38868140,0.00006881,0.01638159,0.01982551,0.58913420,0.16223750
2.54800000E+00,0.52507690,0.00335689,0.00022233,0.38810400,0.00006865,0.01634628,0.01978155,0.58876710,0.16190780
2.54900000E+00,0.52457600,0.00334910,0.00022178,0.38752710,0.00006849,0.01631106,0.01973771,0.58839910,0.16157870
2.55000000E+00,0.52407480,0.00334133,0.00022123,0.38695070,0.00006833,0.01627592,0.01969398,0.58803010,0.16125030
2.55100000E+00,0.52357320,0.00333358,0.00022068,0.38637470,0.00006817,0.01624087,0.01965037,0.58766030,0.16092250
2.55200000E+00,0.52307140,0.00332585,0.00022013,0.38579930,0.00006801,0.01620591,0.01960686,0.58728950,0.16059540
2.55300000E+00,0.52256920,0.00331815,0.00021958,0.38522440,0.00006785,0.01617103,0.01956346,0.58691770,0.16026890
2.55400000E+00,0.52206680,0.00331046,0.00021903,0.38465000,0.00006770,0.01613624,0.01952017,0.58654510,0.15994310
2.55500000E+00,0.52156400,0.00330279,0.00021849,0.38407600,0.00006754,0.01610153,0.01947699,0.58617150,0.15961790
2.55600000E+00,0.52106090,0.00329514,0.00021795,0.38350260,0.00006738,0.01606691,0.01943391,0.58579710,0.15929340
2.55700000E+00,0.52055760,0.00328751,0.00021741,0.38292970,0.00006723,0.01603238,0.01939095,0.58542170,0.15896950
2.55800000E+00,0.52005400,0.00327991,0.00021687,0.38235720,0.00006707,0.01599793,0.01934809,0.58504540,0.15864620
2.55900000E+00,0.51955010,0.00327232,0.00021633,0.38178530,0.00006692,0.01596356,0.01930535,0.58466820,0.15832360
2.56000000E+00,0.51904590,0.00326475,0.00021579,0.38121390,0.00006676,0.01592928,0.01926271,0.58429020,0.15800170
2.56100000E+00,0.51854140,0.00325720,0.00021526,0.38064300,0.00006661,0.01589508,0.01922017,0.58391120,0.15768030
2.56200000E+00,0.51803660,0.00324968,0.00021473,0.38007260,0.00006645,0.01586097,0.01917775,0.58353140,0.15735960
2.56300000E+00,0.51753160,0.00324217,0.00021419,0.37950260,0.00006630,0.01582694,0.01913543,0.58315070,0.15703960
2.56400000E+00,0.51702630,0.00323468,0.00021366,0.37893320,0.00006615,0.01579299,0.01909322,0.58276910,0.15672020
2.56500000E+00,0.51652070,0.00322721,0.00021314,0.37836440,0.00006599,0.01575913,0.01905111,0.58238660,0.15640140
2.56600000E+00,0.51601490,0.00321977,0.00021261,0.37779600,0.00006584,0.01572535,0.01900911,0.58200330,0.15608320
2.56700000E+00,0.51550880,0.00321234,0.00021208,0.37722810,0.00006569,0.01569166,0.01896722,0.58161910,0.15576570
2.56800000E+00,0.51500250,0.00320493,0.00021156,0.37666070,0.00006554,0.01565804,0.01892543,0.58123400,0.15544880
2.56900000E+00,0.51449590,0.00319754,0.00021103,0.37609390,0.00006539,0.01562451,0.01888374,0.58084810,0.15513260
2.57000000E+00,0.51398900,0.00319017,0.00021051,0.37552760,0.00006524,0.01559106,0.01884216,0.58046140,0.15481700
2.57100000E+00,0.51348190,0.00318282,0.00020999,0.37496170,0.00006509,0.01555769,0.01880069,0.58007370,0.15450200
2.57200000E+00,0.51297460,0.00317549,0.00020947,0.37439640,0.00006494,0.01552441,0.01875932,0.57968530,0.15418760
2.57300000E+00,0.51246700,0.00316818,0.00020896,0.37383170,0.00006479,0.01549120,0.01871805,0.57929600,0.15387380
2.57400000E+00,0.51195920,0.00316088,0.00020844,0.37326740,0.00006464,0.01545808,0.01867688,0.57890580,0.15356070
2.57500000E+00,0.51145110,0.00315361,0.00020793,0.37270360,0.00006449,0.01542504,0.01863582,0.57851490,0.15324820
2.57600000E+00,0.51094280,0.00314636,0.00020742,0.37214040,0.00006434,0.01539208,0.01859487,0.57812300,0.15293640
2.57700000E+00,0.51043430,0.00313912,0.00020690,0.37157770,0.00006419,0.01535920,0.01855401,0.57773040,0.15262510
2.57800000E+00,0.50992550,0.00313190,0.00020639,0.37101550,0.00006404,0.01532640,0.01851326,0.57733700,0.15231450
2.57900000E+00,0.50941660,0.00312471,0.00020589,0.37045390,0.00006390,0.01529368,0.01847261,0.57694270,0.15200450
2.58000000E+00,0.50890740,0.00311753,0.00020538,0.36989270,0.00006375,0.01526104,0.01843206,0.57654760,0.15169510
2.58100000E+00,0.50839790,0.00311037,0.00020487,0.36933210,0.00006360,0.01522848,0.01839161,0.57615170,0.15138630
2.58200000E+00,0.50788830,0.00310323,0.00020437,0.36877200,0.00006346,0.01519600,0.01835126,0.57575500,0.15107820
2.58300000E+00,0.50737850,0.00309611,0.00020387,0.36821250,0.00006331,0.01516360,0.01831102,0.57535750,0.15077060
2.58400000E+00,0.50686840,0.00308900,0.00020336,0.36765340,0.00006317,0.01513128,0.01827088,0.57495920,0.15046370
2.58500000E+00,0.50635820,0.00308192,0.00020286,0.36709490,0.00006302,0.01509903,0.01823083,0.57456010,0.15015740
2.58600000E+00,0.50584770,0.00307485,0.00020237,0.36653700,0.00006288,0.01506687,0.01819089,0.57416020,0.14985170
2.58700000E+00,0.50533700,0.00306781,0.00020187,0.36597950,0.00006273,0.01503478,0.01815104,0.57375950,0.14954660
2.58800000E+00,0.50482620,0.00306078,0.00020137,0.36542260,0.00006259,0.01500278,0.01811130,0.57335800,0.14924210
2.58900000E+00,0.50431510,0.00305377,0.00020088,0.36486620,0.00006245,0.01497085,0.01807165,0.57295580,0.14893830
2.59000000E+00,0.50380390,0.00304677,0.00020038,0.36431040,0.00006230,0.01493900,0.01803211,0.57255280,0.14863500
2.59100000E+00,0.50329250,0.00303980,0.00019989,0.36375500,0.00006216,0.01490722,0.01799266,0.57214900,0.14833230
2.59200000E+00,0.50278090,0.00303284,0.00019940,0.36320030,0.00006202,0.01487553,0.01795331,0.57174440,0.14803030
2.59300000E+00,0.50226910,0.00302591,0.00019891,0.36264600,0.00006187,0.01484391,0.01791406,0.57133910,0.14772890
2.59400000E+00,0.50175710,0.00301899,0.00019843,0.36209230,0.00006173,0.01481237,0.01787491,0.57093300,0.14742800
2.59500000E+00,0.50124490,0.00301209,0.00019794,0.36153910,0.00006159,0.01478090,0.01783585,0.57052620,0.14712780
2.59600000E+00,0.50073260,0.00300520,0.00019745,0.36098650,0.00006145,0.01474951,0.01779689,0.57011860,0.14682820
2.59700000E+00,0.50022010,0.00299834,0.00019697,0.36043440,0.00006131,0.01471820,0.01775803,0.56971020,0.14652910
2.59800000E+00,0.49970740,0.00299149,0.00019649,0.35988280,0.00006117,0.01468696,0.01771927,0.56930110,0.14623070
2.59900000E+00,0.49919460,0.00298466,0.00019601,0.35933180,0.00006103,0.01465580,0.01768060,0.56889130,0.14593290
2.60000000E+00,0.49868160,0.00297785,0.00019553,0.35878130,0.00006089,0.01462472,0.01764203,0.56848070,0.14563560
2.60100000E+00,0.49816840,0.00297106,0.00019505,0.35823140,0.00006075,0.01459371,0.01760356,0.56806940,0.14533900
2.60200000E+00,0.49765510,0.00296428,0.00019457,0.35768200,0.00006061,0.01456277,0.01756518,0.56765740,0.14504300
2.60300000E+00,0.49714170,0.00295752,0.00019410,0.35713320,0.00006047,0.01453192,0.01752690,0.56724460,0.14474750
2.60400000E+00,0.49662800,0.00295078,0.00019362,0.35658490,0.00006034,0.01450113,0.01748871,0.56683110,0.14445270
2.60500000E+00,0.49611430,0.00294406,0.00019315,0.35603710,0.00006020,0.01447042,0.01745061,0.56641690,0.14415840
2.60600000E+00,0.49560040,0.00293735,0.00019268,0.35548990,0.00006006,0.01443979,0.01741262,0.56600200,0.14386470
2.60700000E+00,0.49508630,0.00293066,0.00019221,0.35494320,0.00005992,0.01440923,0.01737471,0.56558640,0.14357160
2.60800000E+00,0.49457210,0.00292399,0.00019174,0.35439710,0.00005979,0.01437874,0.01733690,0.56517000,0.14327920
2.60900000E+00,0.49405780,0.00291734,0.00019127,0.35385150,0.00005965,0.01434833,0.01729919,0.56475300,0.14298730
2.61000000E+00,0.49354330,0.00291070,0.00019080,0.35330650,0.00005952,0.01431799,0.01726157,0.56433520,0.14269590
2.61100000E+00,0.49302870,0.00290408,0.00019034,0.35276210,0.00005938,0.01428773,0.01722404,0.56391680,0.14240520
2.61200000E+00,0.49251400,0.00289748,0.00018987,0.35221810,0.00005925,0.01425754,0.01718660,0.56349760,0.14211510
2.61300000E+00,0.49199910,0.00289090,0.00018941,0.35167480,0.00005911,0.01422742,0.01714926,0.56307780,0.14182550
2.61400000E+00,0.49148410,0.00288433,0.00018895,0.35113190,0.00005898,0.01419738,0.01711201,0.56265730,0.14153660
2.61500000E+00,0.49096900,0.00287778,0.00018849,0.35058970,0.00005884,0.01416740,0.01707485,0.56223610,0.14124820
2.61600000E+00,0.49045380,0.00287125,0.00018803,0.35004800,0.00005871,0.01413750,0.01703779,0.56181420,0.14096040
2.61700000E+00,0.48993850,0.00286473,0.00018757,0.34950680,0.00005857,0.01410768,0.01700081,0.56139170,0.14067310
2.61800000E+00,0.48942300,0.00285823,0.00018712,0.34896620,0.00005844,0.01407792,0.01696393,0.56096840,0.14038650
2.61900000E+00,0.48890750,0.00285175,0.00018666,0.34842610,0.00005831,0.01404824,0.01692714,0.56054460,0.14010040
2.62000000E+00,0.48839180,0.00284528,0.00018621,0.34788660,0.00005818,0.01401863,0.01689044,0.56012000,0.13981490
2.62100000E+00,0.48787610,0.00283883,0.00018575,0.34734770,0.00005804,0.01398909,0.01685384,0.55969480,0.13953000
2.62200000E+00,0.48736020,0.00283240,0.00018530,0.34680930,0.00005791,0.01395962,0.01681732,0.55926890,0.13924560
2.62300000E+00,0.48684420,0.00282599,0.00018485,0.34627150,0.00005778,0.01393022,0.01678089,0.55884240,0.13896190
2.62400000E+00,0.48632810,0.00281959,0.00018440,0.34573420,0.00005765,0.01390090,0.01674456,0.55841520,0.13867870
2.62500000E+00,0.48581200,0.00281320,0.00018396,0.34519750,0.00005752,0.01387164,0.01670831,0.55798740,0.13839610
2.62600000E+00,0.48529570,0.00280684,0.00018351,0.34466140,0.00005739,0.01384246,0.01667215,0.55755890,0.13811400
2.62700000E+00,0.48477940,0.00280049,0.00018306,0.34412580,0.00005726,0.01381334,0.01663608,0.55712980,0.13783250
2.62800000E+00,0.48426290,0.00279415,0.00018262,0.34359070,0.00005713,0.01378430,0.01660011,0.55670010,0.13755160
2.62900000E+00,0.48374640,0.00278784,0.00018218,0.34305630,0.00005700,0.01375532,0.01656422,0.55626970,0.13727130
2.63000000E+00,0.48322980,0.00278154,0.00018174,0.34252240,0.00005687,0.01372642,0.01652841,0.55583870,0.13699150
2.63100000E+00,0.48271320,0.00277525,0.00018130,0.34198900,0.00005674,0.01369759,0.01649270,0.55540710,0.13671230
2.63200000E+00,0.48219640,0.00276899,0.00018086,0.34145630,0.00005661,0.01366882,0.01645708,0.55497490,0.13643360
2.63300000E+00,0.48167960,0.00276274,0.00018042,0.34092400,0.00005648,0.01364012,0.01642154,0.55454200,0.13615560
2.63400000E+00,0.48116270,0.00275650,0.00017998,0.34039240,0.00005636,0.01361150,0.01638609,0.55410860,0.13587800
2.63500000E+00,0.48064570,0.00275028,0.00017955,0.33986130,0.00005623,0.01358294,0.01635073,0.55367450,0.13560110
2.63600000E+00,0.48012870,0.00274408,0.00017911,0.33933080,0.00005610,0.01355445,0.01631546,0.55323980,0.13532470
2.63700000E+00,0.47961160,0.00273789,0.00017868,0.33880080,0.00005598,0.01352603,0.01628027,0.55280450,0.13504880
2.63800000E+00,0.47909440,0.00273172,0.00017825,0.33827140,0.00005585,0.01349768,0.01624517,0.55236860,0.13477360
2.63900000E+00,0.47857720,0.00272556,0.00017782,0.33774260,0.00005572,0.01346940,0.01621016,0.55193210,0.13449880
2.64000000E+00,0.47806000,0.00271942,0.00017739,0.33721440,0.00005560,0.01344118,0.01617523,0.55149500,0.13422470
2.64100000E+00,0.47754260,0.00271330,0.00017696,0.33668670,0.00005547,0.01341303,0.01614039,0.55105740,0.13395110
2.64200000E+00,0.47702530,0.00270719,0.00017653,0.33615960,0.00005535,0.01338495,0.01610564,0.55061910,0.13367800
2.64300000E+00,0.47650780,0.00270110,0.00017610,0.33563300,0.00005522,0.01335694,0.01607097,0.55018030,0.13340550
2.64400000E+00,0.47599040,0.00269502,0.00017568,0.33510700,0.00005510,0.01332900,0.01603638,0.54974090,0.13313360
2.64500000E+00,0.47547290,0.00268896,0.00017526,0.33458160,0.00005497,0.01330112,0.01600188,0.54930090,0.13286220
2.64600000E+00,0.47495530,0.00268292,0.00017483,0.33405680,0.00005485,0.01327331,0.01596747,0.54886040,0.13259130
2.64700000E+00,0.47443770,0.00267689,0.00017441,0.33353250,0.00005473,0.01324556,0.01593314,0.54841920,0.13232100
2.64800000E+00,0.47392010,0.00267087,0.00017399,0.33300880,0.00005460,0.01321789,0.01589890,0.54797750,0.13205130
2.64900000E+00,0.47340240,0.00266487,0.00017357,0.33248570,0.00005448,0.01319027,0.01586473,0.54753530,0.13178210
2.65000000E+00,0.47288470,0.00265889,0.00017315,0.33196310,0.00005436,0.01316273,0.01583066,0.54709250,0.13151350
2.65100000E+00,0.47236700,0.00265292,0.00017274,0.33144120,0.00005423,0.01313525,0.01579666,0.54664910,0.13124540
2.65200000E+00,0.47184930,0.00264697,0.00017232,0.33091980,0.00005411,0.01310784,0.01576275,0.54620520,0.13097780
